,log_id,timestamp,epoch,metric_key,metric_val
129,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:16,842",15,Train-Acc-Src,0.098625
130,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:16,843",15,Train-XEnt-Tgt,nan
131,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:16,843",15,Train-Aux-Tgt,0.975500
132,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:16,843",15,Train-Total-Tgt,nan
133,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:16,843",15,Train-Acc-Tgt,0.098625
134,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:17,459",15,Eval-Acc-Tgt,0.178874
135,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,157",16,Train-XEnt-Src,nan
136,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,157",16,Train-Aux-Src,0.985500
137,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,158",16,Train-Total-Src,nan
138,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,158",16,Train-Acc-Src,0.098625
139,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,158",16,Train-XEnt-Tgt,nan
140,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,158",16,Train-Aux-Tgt,0.980750
141,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,159",16,Train-Total-Tgt,nan
142,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,159",16,Train-Acc-Tgt,0.098625
143,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:21,780",16,Eval-Acc-Tgt,0.178874
144,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,482",17,Train-XEnt-Src,nan
145,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,483",17,Train-Aux-Src,0.983750
146,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,483",17,Train-Total-Src,nan
147,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,483",17,Train-Acc-Src,0.098625
148,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,483",17,Train-XEnt-Tgt,nan
149,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,484",17,Train-Aux-Tgt,0.982250
150,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,484",17,Train-Total-Tgt,nan
151,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:25,484",17,Train-Acc-Tgt,0.098625
152,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:26,098",17,Eval-Acc-Tgt,0.178874
153,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,802",18,Train-XEnt-Src,nan
154,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,803",18,Train-Aux-Src,0.979500
155,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,803",18,Train-Total-Src,nan
156,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,804",18,Train-Acc-Src,0.098625
157,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,804",18,Train-XEnt-Tgt,nan
158,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,804",18,Train-Aux-Tgt,0.980000
159,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,804",18,Train-Total-Tgt,nan
160,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:29,804",18,Train-Acc-Tgt,0.098625
161,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:30,417",18,Eval-Acc-Tgt,0.178874
162,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,136",19,Train-XEnt-Src,nan
163,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,137",19,Train-Aux-Src,0.984000
164,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,137",19,Train-Total-Src,nan
165,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,137",19,Train-Acc-Src,0.098625
166,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,138",19,Train-XEnt-Tgt,nan
167,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,138",19,Train-Aux-Tgt,0.977250
168,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,138",19,Train-Total-Tgt,nan
169,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,138",19,Train-Acc-Tgt,0.098625
170,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:34,751",19,Eval-Acc-Tgt,0.178874
171,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,459",20,Train-XEnt-Src,nan
